chrom	start	end	gene	n_c	n_k	psi_c	psi_k	dpsi	ncpg_c	meth_c	ncpg_k	meth_k	dmeth	junc_total	psi_112c	psi_114c	psi_115c	psi_131c	psi_136c	psi_138c	psi_187t	psi_196t	psi_198t	psi_205t	psi_212t	psi_214t
NC_037638.1	1033713	1034106	rna-XM_026446332.1	6	6	0.9984228069195389	1.0	0.0015771930804611145	5	13.86	4	7.875	-5.984999999999999	2531	0.9955	1.0000	0.9951	1.0000	1.0000	1.0000	1.0000	1.0000	1.0000	1.0000	1.0000	1.0000
NC_037638.1	1031195	1031413	rna-XM_006557354.2	6	6	0.4701623074862511	0.393212831894896	-0.07694947559135512	0	0.0	0	0.0	0.0	397	0.3810	0.3521	0.4595	0.6703	0.5692	0.3889	0.3103	0.2874	0.3878	0.4098	0.5862	0.3778
NC_037638.1	1031770	1031945	rna-XM_026446332.1	6	6	0.9128730671628295	0.88198738320065	-0.0308856839621795	1	0.0	0	0.0	0.0	1169	0.9192	0.8610	0.8421	0.9638	0.9590	0.9322	0.8393	0.8484	0.8713	0.9435	0.9531	0.8364
NC_037638.1	1039053	1039163	rna-XM_026446257.1	6	6	0.7182449923107258	0.8429549074401402	0.12470991512941443	0	0.0	0	0.0	0.0	471	0.7097	0.7922	0.6429	0.6623	0.8491	0.6533	0.9062	0.8971	0.7857	0.8020	0.7684	0.8983
NC_037638.1	1039249	1039523	rna-XM_026446257.1	6	6	0.7406545553389169	0.848996278645335	0.10834172330641811	3	75.8	3	76.2	0.4000000000000057	487	0.7231	0.7867	0.7692	0.6829	0.8431	0.6389	0.9091	0.8880	0.8065	0.7895	0.8018	0.8992
NC_037638.1	1039604	1039922	rna-XM_026446257.1	6	6	0.7090817803470243	0.8269600957839559	0.11787831543693161	4	34.025	3	33.3333	-0.6916999999999973	427	0.7188	0.7576	0.8000	0.6829	0.6667	0.6286	0.8621	0.8727	0.8125	0.7647	0.7609	0.8889
NC_037638.1	1044326	1048413	rna-XM_026446258.1	6	6	0.7569946941657566	0.7831217536595111	0.02612705949375449	35	25.3286	19	30.6895	5.360899999999997	436	0.7215	0.6970	0.6667	0.8545	0.9310	0.6712	0.8214	0.6905	0.7971	0.8421	0.8333	0.7143
NC_037638.1	1048653	1048763	rna-XM_026446258.1	6	6	1.0	1.0	0.0	0	0.0	0	0.0	0.0	814	1.0000	1.0000	1.0000	1.0000	1.0000	1.0000	1.0000	1.0000	1.0000	1.0000	1.0000	1.0000
NC_037638.1	1048870	1049147	rna-XM_026446258.1	6	6	1.0	1.0	0.0	6	73.0167	5	80.38	7.363299999999995	990	1.0000	1.0000	1.0000	1.0000	1.0000	1.0000	1.0000	1.0000	1.0000	1.0000	1.0000	1.0000
NC_037638.1	1049224	1049554	rna-XM_026446258.1	6	6	1.0	1.0	0.0	13	12.5846	12	7.5583	-5.0263	947	1.0000	1.0000	1.0000	1.0000	1.0000	1.0000	1.0000	1.0000	1.0000	1.0000	1.0000	1.0000
NC_037638.1	1052086	1052221	rna-XM_624067.5	6	6	0.9998831229546518	1.0	0.0001168770453482404	1	94.4	1	100.0	5.599999999999994	19546	1.0000	1.0000	1.0000	1.0000	0.9993	1.0000	1.0000	1.0000	1.0000	1.0000	1.0000	1.0000
NC_037638.1	1052305	1052537	rna-XM_624067.5	6	6	0.9998882181980774	1.0	0.00011178180192261689	0	0.0	0	0.0	0.0	19690	1.0000	1.0000	1.0000	1.0000	0.9993	1.0000	1.0000	1.0000	1.0000	1.0000	1.0000	1.0000
NC_037638.1	1156507	1156720	rna-XM_016917790.2	6	6	1.0	1.0	0.0	2	88.55	2	92.1	3.549999999999997	979	1.0000	1.0000	1.0000	1.0000	1.0000	1.0000	1.0000	1.0000	1.0000	1.0000	1.0000	1.0000
NC_037638.1	1156806	1157081	rna-XM_016917790.2	6	6	1.0	1.0	0.0	10	8.38	10	9.38	1.0	1031	1.0000	1.0000	1.0000	1.0000	1.0000	1.0000	1.0000	1.0000	1.0000	1.0000	1.0000	1.0000
NC_037638.1	1157149	1157431	rna-XM_016917790.2	6	6	1.0	1.0	0.0	5	39.28	5	40.46	1.1799999999999997	1347	1.0000	1.0000	1.0000	1.0000	1.0000	1.0000	1.0000	1.0000	1.0000	1.0000	1.0000	1.0000
NC_037638.1	1157511	1157632	rna-XM_016917790.2	6	6	1.0	1.0	0.0	2	77.0	2	91.65	14.650000000000006	1326	1.0000	1.0000	1.0000	1.0000	1.0000	1.0000	1.0000	1.0000	1.0000	1.0000	1.0000	1.0000
NC_037638.1	1157716	1157942	rna-XM_016917790.2	6	6	1.0	1.0	0.0	7	31.2857	7	28.4714	-2.8142999999999994	1201	1.0000	1.0000	1.0000	1.0000	1.0000	1.0000	1.0000	1.0000	1.0000	1.0000	1.0000	1.0000
NC_037638.1	1158015	1158084	rna-XM_016917790.2	6	6	1.0	1.0	0.0	2	60.55	2	28.75	-31.799999999999997	1326	1.0000	1.0000	1.0000	1.0000	1.0000	1.0000	1.0000	1.0000	1.0000	1.0000	1.0000	1.0000
NC_037638.1	1158162	1158217	rna-XM_016917790.2	6	6	1.0	1.0	0.0	2	41.55	2	39.3	-2.25	1260	1.0000	1.0000	1.0000	1.0000	1.0000	1.0000	1.0000	1.0000	1.0000	1.0000	1.0000	1.0000
NC_037638.1	1158303	1158389	rna-XM_016917790.2	6	6	1.0	1.0	0.0	0	0.0	0	0.0	0.0	1414	1.0000	1.0000	1.0000	1.0000	1.0000	1.0000	1.0000	1.0000	1.0000	1.0000	1.0000	1.0000
NC_037638.1	1158498	1158687	rna-XM_016917790.2	6	6	1.0	1.0	0.0	10	2.99	10	0.95	-2.04	1783	1.0000	1.0000	1.0000	1.0000	1.0000	1.0000	1.0000	1.0000	1.0000	1.0000	1.0000	1.0000
NC_037638.1	1167012	1167103	rna-XM_006557350.3	6	6	0.960094689578769	0.9662385879610033	0.006143898382234281	7	0.0	7	0.5143	0.5143	1902	0.9567	0.9125	0.9806	0.9730	0.9776	0.9602	0.9394	0.9701	0.9939	0.9669	0.9592	0.9679
NC_037638.1	1619950	1620527	rna-XM_026446033.1	6	6	0.9960907220450083	0.9874730189281721	-0.008617703116836184	40	0.1125	39	0.1769	0.0644	3331	0.9951	0.9958	0.9940	1.0000	0.9966	0.9950	1.0000	0.9910	0.9749	0.9917	0.9811	0.9862
NC_037638.1	1631806	1631964	rna-XM_026446033.1	6	6	0.9583176532316678	0.9562728803779122	-0.0020447728537555943	18	0.7056	18	0.1889	-0.5166999999999999	3410	0.9725	0.9511	0.9682	0.9729	0.9413	0.9439	0.9502	0.9596	0.9395	0.9687	0.9632	0.9565
NC_037638.1	1634631	1634819	rna-XM_026446033.1	6	6	0.950746854262861	0.9563249969746446	0.005578142711783585	16	0.6625	16	0.1938	-0.4687	3086	0.9398	0.9433	0.9621	0.9622	0.9445	0.9525	0.9640	0.9511	0.9489	0.9649	0.9525	0.9565
NC_037638.1	1637532	1637668	rna-XM_026446033.1	6	6	0.9786549199164144	0.9784587147221048	-0.0001962051943096288	10	0.29	10	0.34	0.050000000000000044	2639	0.9723	0.9852	0.9765	0.9928	0.9633	0.9818	0.9837	0.9721	0.9614	0.9864	0.9808	0.9865
NC_037638.1	1631552	1631614	rna-XR_001702158.2	6	6	0.00021786492374727668	0.0	-0.00021786492374727668	2	1.4	2	0.0	-1.4	3580	0.0000	0.0000	0.0000	0.0013	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000
NC_037638.1	1651590	1651724	rna-XM_026446035.1	6	6	0.9725733771769578	0.9377703965823887	-0.0348029805945691	2	4.55	2	0.0	-4.55	400	0.9429	0.9216	1.0000	1.0000	0.9710	1.0000	1.0000	0.9277	0.8730	0.9189	0.9070	1.0000
NC_037638.1	1651811	1651896	rna-XM_006558620.3	6	6	0.9865298359166524	0.9596997815680601	-0.026830054348592314	2	12.05	1	14.3	2.25	640	0.9649	0.9737	1.0000	1.0000	0.9806	1.0000	1.0000	0.9568	0.9175	0.9444	0.9394	1.0000
NC_037638.1	1652002	1652391	rna-XM_006558620.3	6	6	0.9864492072855446	0.957612205141246	-0.02883700214429863	3	76.5333	3	76.1667	-0.36659999999999116	622	0.9636	0.9726	1.0000	1.0000	0.9825	1.0000	1.0000	0.9577	0.9080	0.9455	0.9344	1.0000
NC_037638.1	1652459	1653220	rna-XM_006558620.3	6	6	0.9897700677898437	0.9643093616457391	-0.02546070614410456	17	36.9235	16	35.05	-1.8735	756	0.9718	0.9806	1.0000	1.0000	0.9862	1.0000	1.0000	0.9589	0.9192	0.9571	0.9506	1.0000
NC_037638.1	1653331	1653591	rna-XM_006558620.3	6	6	0.9914124411782753	0.970852010110018	-0.020560431068257334	4	1.4	4	3.125	1.725	916	0.9774	0.9850	1.0000	1.0000	0.9861	1.0000	1.0000	0.9620	0.9403	0.9651	0.9577	1.0000
NC_037638.1	1653680	1653837	rna-XM_006558620.3	6	6	0.990923890923891	0.9704791665449634	-0.020444724378927637	1	0.0	1	0.0	0.0	896	0.9780	0.9829	1.0000	1.0000	0.9846	1.0000	1.0000	0.9674	0.9339	0.9663	0.9553	1.0000
NC_037638.1	1657807	1657979	rna-XM_026446036.1	6	6	0.9779040404040403	0.8989162403726212	-0.07898780003141914	3	3.4333	3	0.0	-3.4333	288	0.9091	1.0000	1.0000	1.0000	0.9583	1.0000	1.0000	0.9178	0.7143	0.8947	0.8667	1.0000
NC_037638.1	1658101	1658180	rna-XM_026446036.1	6	6	0.9745958550306376	0.9156939185277259	-0.058901936502911756	6	0.0	6	0.0	0.0	379	0.9365	0.9565	1.0000	1.0000	0.9545	1.0000	0.9310	0.9375	0.8400	0.8983	0.8873	1.0000
NC_037638.1	1672863	1673088	rna-NM_001077823.2	6	6	0.9979227944508292	0.9972695864567672	-0.0006532079940619884	17	0.1706	17	0.0	-0.1706	21093	0.9968	0.9983	0.9987	0.9975	0.9982	0.9980	0.9993	0.9958	0.9977	0.9961	0.9954	0.9993
NC_037638.1	1673745	1673912	rna-XM_026442921.1	6	6	0.9964273009153137	0.994845130868682	-0.0015821700466317479	19	1.5895	19	0.2211	-1.3683999999999998	11648	0.9929	0.9969	0.9975	0.9980	0.9967	0.9966	0.9988	0.9922	0.9952	0.9932	0.9909	0.9988
NC_037638.1	1673745	1674074	rna-XM_026442862.1	6	6	0.9970460487146805	0.9973278750899839	0.0002818263753033845	22	1.3727	23	0.1826	-1.1901	11400	0.9939	0.9989	0.9975	0.9980	0.9975	0.9965	0.9987	0.9974	0.9990	0.9948	0.9953	0.9987
NC_037638.1	1681626	1681946	rna-XM_006558574.3	6	6	1.0	0.9992816091954023	-0.0007183908045976795	2	76.45	2	77.8	1.3499999999999943	2557	1.0000	1.0000	1.0000	1.0000	1.0000	1.0000	1.0000	1.0000	1.0000	0.9957	1.0000	1.0000
NC_037638.1	1683054	1683215	rna-XM_026446259.1	6	6	1.0	0.9996980676328503	-0.0003019323671497043	2	87.1	1	100.0	12.900000000000006	6284	1.0000	1.0000	1.0000	1.0000	1.0000	1.0000	1.0000	1.0000	1.0000	0.9982	1.0000	1.0000
NC_037638.1	1683316	1683415	rna-XM_026446259.1	6	6	1.0	0.999722914934885	-0.0002770850651150347	2	86.35	2	83.35	-3.0	7116	1.0000	1.0000	1.0000	1.0000	1.0000	1.0000	1.0000	1.0000	1.0000	0.9983	1.0000	1.0000
NC_037638.1	1697010	1697109	rna-XM_026446052.1	6	6	1.0	0.996231597100246	-0.0037684028997539976	2	3.35	2	16.65	13.299999999999999	882	1.0000	1.0000	1.0000	1.0000	1.0000	1.0000	1.0000	1.0000	1.0000	0.9890	0.9884	1.0000
NC_037638.1	1697197	1697415	rna-XM_026446052.1	6	6	1.0	0.9964539007092199	-0.0035460992907800915	2	42.75	2	35.7	-7.049999999999997	1006	1.0000	1.0000	1.0000	1.0000	1.0000	1.0000	1.0000	1.0000	1.0000	0.9894	0.9894	1.0000
NC_037638.1	1697496	1697713	rna-XM_026446052.1	6	6	1.0	0.996415770609319	-0.0035842293906810374	1	54.5	1	60.0	5.5	1024	1.0000	1.0000	1.0000	1.0000	1.0000	1.0000	1.0000	1.0000	1.0000	0.9892	0.9892	1.0000
NC_037638.1	1697780	1698099	rna-XM_026446052.1	6	6	1.0	0.9957535432218977	-0.004246456778102314	2	86.0	2	83.05	-2.950000000000003	838	1.0000	1.0000	1.0000	1.0000	1.0000	1.0000	1.0000	1.0000	1.0000	0.9872	0.9873	1.0000
NC_037638.1	1698245	1698624	rna-XM_026446052.1	6	6	1.0	0.9950922230611585	-0.004907776938841479	0	0.0	0	0.0	0.0	690	1.0000	1.0000	1.0000	1.0000	1.0000	1.0000	1.0000	1.0000	1.0000	0.9843	0.9863	1.0000
NC_037638.1	1698709	1699135	rna-XM_026446052.1	6	6	1.0	0.9943030303030304	-0.005696969696969645	2	80.95	2	80.0	-0.9500000000000028	598	1.0000	1.0000	1.0000	1.0000	1.0000	1.0000	1.0000	1.0000	1.0000	0.9818	0.9840	1.0000
NC_037638.1	1795876	1795983	rna-XM_016912272.2	4	6	0.9903846153846154	0.9950980392156863	0.004713423831070873	1	0.0	0	0.0	0.0	304	0.9615	1.0000		1.0000		1.0000	1.0000	1.0000	1.0000	0.9706	1.0000	1.0000
NC_037638.1	1796111	1796337	rna-XM_016912272.2	5	6	0.9934426229508198	0.9950248756218905	0.0015822526710707052	4	84.325	4	82.8	-1.5250000000000057	356	0.9672	1.0000		1.0000	1.0000	1.0000	1.0000	1.0000	1.0000	0.9701	1.0000	1.0000
NC_037638.1	1796900	1797846	rna-XM_016912272.2	4	6	0.9893617021276596	0.9953051643192489	0.005943462191589255	8	51.65	7	61.0143	9.3643	285	0.9574	1.0000			1.0000	1.0000	1.0000	1.0000	1.0000	0.9718	1.0000	1.0000
NC_037638.1	1797934	1798070	rna-XM_016912272.2	5	6	0.9948717948717949	0.9967637540453075	0.0018919591735125918	5	34.68	5	35.48	0.7999999999999972	474	0.9744	1.0000		1.0000	1.0000	1.0000	1.0000	1.0000	1.0000	0.9806	1.0000	1.0000
NC_037638.1	1802996	1803209	rna-XM_026439220.1	6	6	0.9966666666666667	0.9972677595628415	0.0006010928961748263	3	10.1333	3	22.2333	12.1	618	0.9800	1.0000	1.0000	1.0000	1.0000	1.0000	1.0000	1.0000	1.0000	0.9836	1.0000	1.0000
NC_037638.1	1803292	1803532	rna-XM_026439220.1	6	6	0.9958333333333332	0.9969135802469135	0.0010802469135802184	3	43.5333	3	23.8667	-19.666599999999995	527	0.9750	1.0000	1.0000	1.0000	1.0000	1.0000	1.0000	1.0000	1.0000	0.9815	1.0000	1.0000
NC_037638.1	1803986	1804153	rna-XM_026439220.1	6	6	0.9954954954954954	0.9959349593495935	0.00043946385409809885	0	0.0	0	0.0	0.0	455	0.9730	1.0000	1.0000	1.0000	1.0000	1.0000	1.0000	1.0000	1.0000	0.9756	1.0000	1.0000
NC_037638.1	1804262	1804646	rna-XM_026439220.1	6	5	0.9828560296123126	0.9753245436105477	-0.007531486001764898	6	15.3667	6	16.6667	1.299999999999999	349	0.9310	1.0000	1.0000	1.0000	1.0000	0.9661		1.0000	1.0000	0.9310	0.9750	0.9706
NC_037638.1	1804976	1805721	rna-XM_026439220.1	6	6	0.993939393939394	0.9942528735632185	0.00031347962382444194	15	0.22	15	0.5533	0.33330000000000004	321	0.9636	1.0000	1.0000	1.0000	1.0000	1.0000	1.0000	1.0000	1.0000	0.9655	1.0000	1.0000
NC_037638.1	1805831	1806286	rna-XM_026439220.1	6	6	0.993939393939394	0.9952380952380953	0.0012987012987012436	14	3.1	14	4.2857	1.1857000000000002	318	0.9636	1.0000	1.0000	1.0000	1.0000	1.0000	1.0000	1.0000	1.0000	0.9714	1.0000	1.0000
NC_037638.1	1806342	1806482	rna-XM_026439220.1	5	6	0.9925925925925926	0.9942528735632185	0.0016602809706258714	3	71.4333	3	76.2	4.7667	293	0.9630	1.0000	1.0000	1.0000	1.0000		1.0000	1.0000	1.0000	0.9655	1.0000	1.0000
NC_037638.1	1806563	1806808	rna-XM_026439220.1	6	6	0.9942528735632185	0.9942528735632185	0.0	3	92.1667	3	83.0	-9.166700000000006	326	0.9655	1.0000	1.0000	1.0000	1.0000	1.0000	1.0000	1.0000	1.0000	0.9655	1.0000	1.0000
NC_037638.1	1806882	1807061	rna-XM_026439220.1	5	6	0.9875770507349454	0.9941520467836257	0.006574996048680282	2	74.75	2	82.4	7.650000000000006	327	0.9649	0.9730		1.0000	1.0000	1.0000	1.0000	1.0000	1.0000	0.9649	1.0000	1.0000
NC_037638.1	1807807	1808085	rna-XM_026439220.1	5	6	0.99375	0.9943502824858758	0.0006002824858757361	0	0.0	0	0.0	0.0	303	0.9688	1.0000	1.0000	1.0000		1.0000	1.0000	1.0000	1.0000	0.9661	1.0000	1.0000
NC_037638.1	1803772	1803919	rna-XM_026439220.1	6	6	0.996078431372549	0.9962962962962963	0.00021786492374731292	4	6.425	4	0.0	-6.425	476	0.9765	1.0000	1.0000	1.0000	1.0000	1.0000	1.0000	1.0000	1.0000	0.9778	1.0000	1.0000
NC_037638.1	1812050	1812238	rna-XM_003249313.4	6	6	0.9991015274034142	0.9988425925925926	-0.0002589348108216205	4	83.45	4	83.575	0.125	1763	0.9946	1.0000	1.0000	1.0000	1.0000	1.0000	1.0000	1.0000	1.0000	0.9931	1.0000	1.0000
NC_037638.1	1817250	1817355	rna-XM_006558581.3	6	6	0.9984202211690363	0.9972140481621423	-0.0012061730068939625	1	42.9	0	0.0	-42.9	1482	0.9905	1.0000	1.0000	1.0000	1.0000	1.0000	1.0000	0.9912	1.0000	0.9921	1.0000	1.0000
NC_037638.1	1817445	1817625	rna-XM_006558581.3	6	6	0.9979166666666667	0.996028826050901	-0.0018878406157656347	5	0.0	4	0.0	0.0	1098	0.9875	1.0000	1.0000	1.0000	1.0000	1.0000	1.0000	0.9868	1.0000	0.9894	1.0000	1.0000
NC_037638.1	1819474	1819563	rna-XM_026446194.1	6	6	0.997514665567687	0.9979754205106316	0.00046075494294461894	2	0.0	2	0.0	0.0	4388	0.9939	1.0000	1.0000	0.9957	1.0000	0.9955	1.0000	1.0000	1.0000	0.9962	1.0000	0.9916
NC_037638.1	1825437	1825717	rna-XM_026446194.1	6	6	0.9990503323836656	0.9994435169727324	0.0003931845890667862	16	1.2437	16	0.1875	-1.0562	5039	0.9943	1.0000	1.0000	1.0000	1.0000	1.0000	1.0000	1.0000	1.0000	0.9967	1.0000	1.0000
NC_037638.1	1828862	1829150	rna-XM_026446194.1	6	6	0.9993792675356922	0.9993228753591312	-5.639217656094875e-05	12	0.3167	12	0.3333	0.016600000000000004	6679	0.9963	1.0000	1.0000	1.0000	1.0000	1.0000	1.0000	1.0000	1.0000	0.9987	0.9981	0.9991
NC_037638.1	1829545	1829854	rna-XM_026446194.1	6	6	0.9994242947610822	0.9997832683138275	0.00035897355274527865	11	0.2364	11	0.0	-0.2364	6957	0.9965	1.0000	1.0000	1.0000	1.0000	1.0000	1.0000	1.0000	1.0000	0.9987	1.0000	1.0000
NC_037638.1	1831954	1832592	rna-XM_006558583.3	6	6	0.9986111111111112	0.9985632183908045	-4.7892720306697e-05	16	5.575	16	5.1938	-0.38119999999999976	1341	0.9917	1.0000	1.0000	1.0000	1.0000	1.0000	1.0000	1.0000	1.0000	0.9914	1.0000	1.0000
NC_037638.1	1832675	1832953	rna-XM_006558583.3	6	6	0.9985507246376812	0.9982456140350878	-0.00030511060259341694	10	7.18	10	10.67	3.49	1175	0.9913	1.0000	1.0000	1.0000	1.0000	1.0000	1.0000	1.0000	1.0000	0.9895	1.0000	1.0000
NC_037638.1	1833083	1833833	rna-XM_006558583.3	6	6	0.9981884057971014	0.9981785063752276	-9.899421873793557e-06	23	0.713	23	3.0391	2.3261	1081	0.9891	1.0000	1.0000	1.0000	1.0000	1.0000	1.0000	1.0000	1.0000	0.9891	1.0000	1.0000
NC_037638.1	1833927	1834240	rna-XM_006558583.3	6	6	0.9982174688057041	0.9978768577494691	-0.0003406110562349518	8	6.9	8	12.35	5.449999999999999	963	0.9893	1.0000	1.0000	1.0000	1.0000	1.0000	1.0000	1.0000	1.0000	0.9873	1.0000	1.0000
NC_037638.1	1834307	1834608	rna-XM_006558583.3	6	6	0.9979919678714859	0.9978494623655915	-0.00014250550589445243	7	2.2	7	4.7571	2.5571	926	0.9880	1.0000	1.0000	1.0000	1.0000	1.0000	1.0000	1.0000	1.0000	0.9871	1.0000	1.0000
NC_037638.1	1834717	1835011	rna-XM_006558583.3	6	6	0.9978632478632479	0.9977324263038548	-0.00013082155939303508	11	0.0	10	0.0	0.0	908	0.9872	1.0000	1.0000	1.0000	1.0000	1.0000	1.0000	1.0000	1.0000	0.9864	1.0000	1.0000
NC_037638.1	1835097	1835667	rna-XM_006558583.3	6	6	0.9974358974358974	0.9970501474926253	-0.00038574994327211787	24	0.0	24	0.5083	0.5083	712	0.9846	1.0000	1.0000	1.0000	1.0000	1.0000	1.0000	1.0000	1.0000	0.9823	1.0000	1.0000
NC_037638.1	1835735	1836510	rna-XM_006558583.3	6	6	0.9968553459119497	0.9971509971509972	0.0002956512390475119	30	3.1133	30	4.4333	1.3199999999999998	564	0.9811	1.0000	1.0000	1.0000	1.0000	1.0000	1.0000	1.0000	1.0000	0.9829	1.0000	1.0000
NC_037638.1	1836598	1837220	rna-XM_006558583.3	6	6	0.9972677595628415	0.9971509971509972	-0.0001167624118443289	12	7.85	12	11.2083	3.3583	618	0.9836	1.0000	1.0000	1.0000	1.0000	1.0000	1.0000	1.0000	1.0000	0.9829	1.0000	1.0000
NC_037638.1	1837291	1837636	rna-XM_006558583.3	6	6	0.9972899728997291	0.9971751412429378	-0.00011483165679126994	14	7.3571	14	3.8214	-3.5357	645	0.9837	1.0000	1.0000	1.0000	1.0000	1.0000	1.0000	1.0000	1.0000	0.9831	1.0000	1.0000
NC_037638.1	1837707	1838056	rna-XM_006558584.3	6	4	0.9947916666666666	0.9925373134328358	-0.0022543532338308303	3	71.7	3	68.3667	-3.3333000000000084	290	0.9688	1.0000	1.0000	1.0000	1.0000	1.0000		1.0000		0.9701	1.0000	1.0000
NC_037638.1	1838139	1838386	rna-XM_006558583.3	6	6	0.9973333333333333	0.9971264367816092	-0.0002068965517241228	0	0.0	0	0.0	0.0	567	0.9840	1.0000	1.0000	1.0000	1.0000	1.0000	1.0000	1.0000	1.0000	0.9828	1.0000	1.0000
NC_037638.1	1838638	1838687	rna-XM_006558583.3	6	6	0.9970501474926253	0.9969696969696971	-8.045052292826593e-05	0	0.0	0	0.0	0.0	538	0.9823	1.0000	1.0000	1.0000	1.0000	1.0000	1.0000	1.0000	1.0000	0.9818	1.0000	1.0000
NC_037638.1	1837707	1838059	rna-XM_006558583.3	6	6	0.9973544973544973	0.9971988795518207	-0.00015561780267658865	3	71.7	3	68.3667	-3.3333000000000084	582	0.9841	1.0000	1.0000	1.0000	1.0000	1.0000	1.0000	1.0000	1.0000	0.9832	1.0000	1.0000
NC_037638.1	1840401	1840517	rna-XM_393421.5	6	6	0.9998707008016551	0.9999138228197174	4.3122018062335954e-05	4	78.125	4	75.825	-2.299999999999997	22138	0.9992	1.0000	1.0000	1.0000	1.0000	1.0000	1.0000	1.0000	1.0000	0.9995	1.0000	1.0000
NC_037638.1	1840875	1840973	rna-XM_393421.5	6	6	0.9999230532471529	0.9999495713565305	2.651810937759347e-05	4	1.25	4	0.0	-1.25	37338	0.9995	1.0000	1.0000	1.0000	1.0000	1.0000	1.0000	1.0000	1.0000	0.9997	1.0000	1.0000
NC_037638.1	1843724	1844436	rna-XM_016912185.2	6	6	0.9987129987129988	0.9990167158308751	0.00030371711787635647	59	0.3051	59	0.3102	0.005099999999999993	1875	0.9923	1.0000	1.0000	1.0000	1.0000	1.0000	1.0000	1.0000	1.0000	0.9941	1.0000	1.0000
NC_037638.1	1844980	1845140	rna-XM_393422.7	6	6	0.9992907801418439	0.998808757108521	-0.0004820230333228981	12	0.2417	12	0.0	-0.2417	3275	0.9957	1.0000	1.0000	1.0000	1.0000	1.0000	1.0000	1.0000	0.9960	0.9968	1.0000	1.0000
NC_037638.1	1843749	1844436	rna-XM_393422.7	6	6	0.9992784992784993	0.999476713762428	0.00019821448392864927	59	0.3051	59	0.3102	0.005099999999999993	3396	0.9957	1.0000	1.0000	1.0000	1.0000	1.0000	1.0000	1.0000	1.0000	0.9969	1.0000	1.0000
NC_037638.1	2003090	2003223	rna-XM_006558596.3	6	6	0.98895557222639	0.9967637540453075	0.0078081818189175145	1	47.6	1	62.5	14.899999999999999	527	0.9570	1.0000	1.0000	0.9767	1.0000	1.0000	1.0000	1.0000	1.0000	0.9806	1.0000	1.0000
NC_037638.1	2003304	2003487	rna-XM_006558596.3	6	6	0.9890499194847021	0.9965277777777777	0.007477858293075568	3	49.5667	2	35.45	-14.116699999999994	491	0.9565	1.0000	1.0000	0.9778	1.0000	1.0000	1.0000	1.0000	1.0000	0.9792	1.0000	1.0000
NC_037638.1	2003604	2003767	rna-XM_006558597.3	5	5	0.35198738624901627	0.31455905205905205	-0.03742833418996422	5	2.6	5	1.66	-0.9400000000000002	251	0.2131	0.2414		0.4118	0.5833	0.3103		0.2778	0.3462	0.3333	0.3030	0.3125
NC_037638.1	2003604	2003785	rna-XM_003249288.4	6	5	0.4071422289705872	0.36463523474991344	-0.04250699422067378	5	2.6	5	1.66	-0.9400000000000002	292	0.2836	0.3333	0.3636	0.4444	0.6429	0.3750		0.3659	0.4138	0.3867	0.3235	0.3333
NC_037638.1	2003604	2003804	rna-XM_006558596.3	6	5	0.36209844237207417	0.3166912899307265	-0.04540715244134769	5	2.6	5	1.66	-0.9400000000000002	264	0.2727	0.2143	0.4400	0.4030	0.5833	0.2593		0.2676	0.3462	0.3333	0.3030	0.3333
NC_037638.1	2005892	2006159	rna-XM_393342.7	6	6	0.9992415623814942	0.9997387669801463	0.0004972045986521012	5	0.74	5	0.0	-0.74	5848	0.9954	1.0000	1.0000	1.0000	1.0000	1.0000	1.0000	1.0000	1.0000	0.9984	1.0000	1.0000
NC_037638.1	2006700	2006921	rna-XM_393342.7	6	6	0.9989883662114315	0.9996689837802052	0.0006806175687736893	15	0.28	15	0.74	0.45999999999999996	4516	0.9939	1.0000	1.0000	1.0000	1.0000	1.0000	1.0000	1.0000	1.0000	0.9980	1.0000	1.0000
NC_037638.1	2007105	2007626	rna-XM_393342.7	6	6	0.9985412107950401	0.9994658119658121	0.000924601170771977	30	0.95	30	1.36	0.41000000000000014	3058	0.9912	1.0000	1.0000	1.0000	1.0000	1.0000	1.0000	1.0000	1.0000	0.9968	1.0000	1.0000
NC_037638.1	2007822	2008119	rna-XM_393342.7	6	6	0.9984164687252574	0.9993614303959131	0.0009449616706557196	8	16.7	8	22.5875	5.887499999999999	2689	0.9905	1.0000	1.0000	1.0000	1.0000	1.0000	1.0000	1.0000	1.0000	0.9962	1.0000	1.0000
NC_037638.1	2008220	2008395	rna-XM_393342.7	6	6	0.9986422267481331	0.9994918699186992	0.0008496431705661278	11	0.3636	11	2.3364	1.9727999999999999	3092	0.9919	1.0000	1.0000	1.0000	1.0000	1.0000	1.0000	1.0000	1.0000	0.9970	1.0000	1.0000
NC_037638.1	2008655	2008888	rna-XM_393342.7	6	6	0.9985538684020246	0.9994535519125683	0.0008996835105437029	23	0.5043	23	0.5087	0.0044000000000000705	2833	0.9913	1.0000	1.0000	1.0000	1.0000	1.0000	1.0000	1.0000	1.0000	0.9967	1.0000	1.0000
NC_037638.1	2021158	2021412	rna-XM_393342.7	6	6	0.9980217606330366	0.9992175273865415	0.0011957667535048566	24	0.4833	24	0.8625	0.37920000000000004	2047	0.9881	1.0000	1.0000	1.0000	1.0000	1.0000	1.0000	1.0000	1.0000	0.9953	1.0000	1.0000
